energy_keV,mass_atten_coeff_cm2_g
0.0,13491.03410696266
0.015001500150015001,13496.281973666348
0.030003000300030003,13495.766503085033
0.045004500450045004,13489.592445680264
0.060006000600060005,13477.864551913593
0.075007500750075,13460.687572246576
0.09000900090009001,13438.166257140758
0.10501050105010501,13410.405357057696
0.12001200120012001,13377.50962245894
0.135013501350135,13339.583803806043
0.15001500150015,13296.732651560556
0.16501650165016502,13249.060916184035
0.18001800180018002,13196.673348138025
0.19501950195019502,13139.674697884086
0.21002100210021002,13078.169715883763
0.22502250225022502,13012.263152598614
0.24002400240024002,12942.059758490184
0.255025502550255,12867.664284020033
0.27002700270027,12789.18147964971
0.285028502850285,12706.716095840766
0.3000300030003,12620.372883054752
0.31503150315031503,12530.256591753221
0.33003300330033003,12436.471972397727
0.34503450345034503,12339.123775449822
0.36003600360036003,12238.316751371052
0.37503750375037503,12134.155650622979
0.39003900390039004,12026.745223667147
0.40504050405040504,11916.190220965113
0.42004200420042004,11802.595392978425
0.43504350435043504,11686.065490168638
0.45004500450045004,11566.705262997304
0.46504650465046504,11444.619461925971
0.48004800480048004,11319.912837416197
0.49504950495049505,11192.690139929531
0.51005100510051,11063.056119927523
0.525052505250525,10931.11552787173
0.54005400540054,10796.973114223701
0.555055505550555,10660.733629444989
0.57005700570057,10522.501823997145
0.585058505850585,10382.382448341721
0.6000600060006,10240.480252940271
0.6150615061506151,10096.899988254347
0.6300630063006301,9951.746404745494
0.6450645064506451,9805.124252875277
0.6600660066006601,9657.138283105236
0.6750675067506751,9507.893245896932
0.6900690069006901,9357.49389171191
0.7050705070507051,9206.044971011726
0.7200720072007201,9053.651234257932
0.7350735073507351,8900.417431912078
0.7500750075007501,8746.448314435718
0.7650765076507651,8591.848632290405
0.7800780078007801,8436.723135937686
0.7950795079507951,8281.17657583912
0.8100810081008101,8125.313702456253
0.8250825082508251,7969.239266250641
0.8400840084008401,7813.058017683834
0.8550855085508551,7656.874707217384
0.8700870087008701,7500.794085312845
0.8850885088508851,7344.920902431769
0.9000900090009001,7189.359909035705
0.9150915091509151,7034.215855586207
0.9300930093009301,6879.593492544827
0.9450945094509451,6725.597570373118
0.9600960096009601,6572.332839532631
0.9750975097509751,6419.904050484919
0.9900990099009901,6268.415953691532
1.005100510051005,6117.973299614024
1.02010201020102,5968.680838713946
1.035103510351035,5820.643321452851
1.05010501050105,5673.96549829229
1.065106510651065,5528.752119693815
1.08010801080108,5385.10793611898
1.095109510951095,5243.137698029336
1.11011101110111,5102.946155886434
1.125112511251125,4964.638060151826
1.14011401140114,4828.318161287067
1.155115511551155,4694.091209753706
1.17011701170117,4562.061956013295
1.185118511851185,4432.335150527388
1.2001200120012,4305.015543757535
1.215121512151215,4180.207886165291
1.2301230123012301,4058.016928212206
1.2451245124512451,3938.5474203598314
1.2601260126012601,3821.9041130697206
1.2751275127512751,3708.1917568034255
1.2901290129012901,3597.515102022497
1.3051305130513051,3489.978899188489
1.3201320132013201,3385.6878987629525
1.3351335133513351,3284.7468512074397
1.3501350135013501,3187.2605069835026
1.3651365136513651,3093.3336165526935
1.3801380138013801,3003.0709303765634
1.3951395139513951,2916.577198916666
1.4101410141014101,2833.9571726345525
1.4251425142514251,2755.315601991775
1.4401440144014401,2680.7572374498855
1.4551455145514551,2610.3868294704366
1.4701470147014701,2544.3091285149794
1.4851485148514851,2482.6288850450674
1.5001500150015001,2425.4506773747244
1.5151515151515151,2371.1051402058824
1.5301530153015301,2317.918495743465
1.5451545154515451,2265.8863563948084
1.5601560156015601,2215.0043345672457
1.5751575157515751,2165.268042668111
1.5901590159015901,2116.6730931047405
1.6051605160516051,2069.215098284467
1.6201620162016201,2022.8896706146247
1.6351635163516351,1977.692422502549
1.6501650165016502,1933.6189663555735
1.6651665166516652,1890.6649145810336
1.6801680168016802,1848.825879586262
1.6951695169516952,1808.0974737785948
1.7101710171017102,1768.4753095653657
1.7251725172517252,1729.9549993539085
1.7401740174017402,1692.5321555515586
1.7551755175517552,1656.2023905656495
1.7701770177017702,1620.9613168035162
1.7851785178517852,1586.8045466724927
1.8001800180018002,1553.727692579913
1.8151815181518152,1521.7263669331128
1.8301830183018302,1490.7961821394254
1.8451845184518452,1460.9327506061857
1.8601860186018602,1432.1316847407272
1.8751875187518752,1404.3885969503854
1.8901890189018902,1377.699099642494
1.9051905190519052,1352.0588052243877
1.9201920192019202,1327.4633261034005
1.9351935193519352,1303.908274686867
1.9501950195019502,1281.3892633821217
1.9651965196519652,1259.9019045964988
1.9801980198019802,1239.441810737333
1.9951995199519952,1220.0045942119582
2.01020102010201,1201.414950215241
2.025202520252025,1183.1386655416368
2.04020402040204,1165.134898870057
2.055205520552055,1147.4006833045091
2.07020702070207,1129.9330519490006
2.085208520852085,1112.7290379075391
2.1002100210021,1095.785674284132
2.115211521152115,1079.0999941827872
2.13021302130213,1062.669030707512
2.145214521452145,1046.489816962314
2.16021602160216,1030.5593860512006
2.175217521752175,1014.8747710781796
2.19021902190219,999.4330051472583
2.205220522052205,984.2311213624446
2.22022202220222,969.2661528277459
2.235223522352235,954.5351326471697
2.25022502250225,940.0350939247236
2.265226522652265,925.763069764415
2.28022802280228,911.7160932702518
2.295229522952295,897.8911975462413
2.31023102310231,884.285415696391
2.325232523252325,870.8957808247087
2.34023402340234,857.7193260352018
2.355235523552355,844.7530844318777
2.37023702370237,831.9940891187442
2.385238523852385,819.4393731998089
2.4002400240024,807.0859697790792
2.415241524152415,794.9309119605625
2.43024302430243,782.9712328482668
2.4452445244524452,771.2039655461992
