energy_keV,mass_atten_coeff_cm2_g
0.0,8219.680728446285
0.015001500150015001,8251.256245688357
0.030003000300030003,8278.06121005374
0.045004500450045004,8300.179249688532
0.060006000600060005,8317.693992738828
0.075007500750075,8330.689067350739
0.09000900090009001,8339.248101670357
0.10501050105010501,8343.454723843788
0.12001200120012001,8343.392562017132
0.135013501350135,8339.145244336492
0.15001500150015,8330.796398947967
0.16501650165016502,8318.429653997657
0.18001800180018002,8302.128637631668
0.19501950195019502,8281.976977996092
0.21002100210021002,8258.058303237036
0.22502250225022502,8230.456241500604
0.24002400240024002,8199.254420932892
0.255025502550255,8164.536469680001
0.27002700270027,8126.386015888035
0.285028502850285,8084.886687703095
0.3000300030003,8040.122113271279
0.31503150315031503,7992.175920738689
0.33003300330033003,7941.131738251429
0.34503450345034503,7887.073193955596
0.36003600360036003,7830.083915997291
0.37503750375037503,7770.247532522621
0.39003900390039004,7707.647671677682
0.40504050405040504,7642.367961608576
0.42004200420042004,7574.492030461403
0.43504350435043504,7504.103506382266
0.45004500450045004,7431.286017517265
0.46504650465046504,7356.123192012501
0.48004800480048004,7278.698658014075
0.49504950495049505,7199.096043668088
0.51005100510051,7117.398977120642
0.525052505250525,7033.691086517836
0.54005400540054,6948.056000005775
0.555055505550555,6860.577345730556
0.57005700570057,6771.338751838281
0.585058505850585,6680.423846475053
0.6000600060006,6587.916257786969
0.6150615061506151,6493.899613920135
0.6300630063006301,6398.45754302065
0.6450645064506451,6301.673673234613
0.6600660066006601,6203.631632708128
0.6750675067506751,6104.415049587293
0.6900690069006901,6004.107552018213
0.7050705070507051,5902.7927681469855
0.7200720072007201,5800.554326119714
0.7350735073507351,5697.475854082498
0.7500750075007501,5593.64098018144
0.7650765076507651,5489.133332562638
0.7800780078007801,5384.036539372197
0.7950795079507951,5278.434228756214
0.8100810081008101,5172.410028860794
0.8250825082508251,5066.047567832036
0.8400840084008401,4959.430473816042
0.8550855085508551,4852.642374958911
0.8700870087008701,4745.766899406746
0.8850885088508851,4638.887675305648
0.9000900090009001,4532.088330801717
0.9150915091509151,4425.452494041054
0.9300930093009301,4319.063793169761
0.9450945094509451,4213.005856333939
0.9600960096009601,4107.362311679688
0.9750975097509751,4002.2167873531102
0.9900990099009901,3897.652911500306
1.005100510051005,3793.754312267377
1.02010201020102,3690.604617800423
1.035103510351035,3588.2874562455463
1.05010501050105,3486.8864557488478
1.065106510651065,3386.4852444564276
1.08010801080108,3287.1674505143883
1.095109510951095,3189.0167020688295
1.11011101110111,3092.1166272658534
1.125112511251125,2996.55085425156
1.14011401140114,2902.40301117205
1.155115511551155,2809.7567261734266
1.17011701170117,2718.695627401789
1.185118511851185,2629.3033430032388
1.2001200120012,2541.663501123877
1.215121512151215,2455.859729909804
1.2301230123012301,2371.9756575071224
1.2451245124512451,2290.094912061932
1.2601260126012601,2210.3011217203343
1.2751275127512751,2132.67791462843
1.2901290129012901,2057.30891893232
1.3051305130513051,1984.2777627781059
1.3201320132013201,1913.668074311889
1.3351335133513351,1845.5634816797692
1.3501350135013501,1780.0476130278485
1.3651365136513651,1717.2040965022281
1.3801380138013801,1657.116560249008
1.3951395139513951,1599.8686324142905
1.4101410141014101,1545.5439411441753
1.4251425142514251,1494.2261145847644
1.4401440144014401,1445.9987808821588
1.4551455145514551,1400.9455681824593
1.4701470147014701,1359.1501046317671
1.4851485148514851,1320.6960183761828
1.5001500150015001,1285.6668000058692
1.5151515151515151,1252.7285055086606
1.5301530153015301,1220.543861338203
1.5451545154515451,1189.1095824320753
1.5601560156015601,1158.4223837278573
1.5751575157515751,1128.4789801631277
1.5901590159015901,1099.2760866754663
1.6051605160516051,1070.810418202452
1.6201620162016201,1043.078689681664
1.6351635163516351,1016.0776160506819
1.6501650165016502,989.8039122470847
1.6651665166516652,964.2542932084518
1.6801680168016802,939.4254738723625
1.6951695169516952,915.3141691763961
1.7101710171017102,891.9170940581317
1.7251725172517252,869.230963455149
1.7401740174017402,847.2524923050265
1.7551755175517552,825.9783955453443
1.7701770177017702,805.405388113681
1.7851785178517852,785.5301849476164
1.8001800180018002,766.3495009847294
1.8151815181518152,747.8600511625995
1.8301830183018302,730.0585504188058
1.8451845184518452,712.9417136909277
1.8601860186018602,696.5062559165444
1.8751875187518752,680.7488920332352
1.8901890189018902,665.6663369785794
1.9051905190519052,651.2553056901563
1.9201920192019202,637.5125131055452
1.9351935193519352,624.4346741623251
1.9501950195019502,612.0185037980754
1.9651965196519652,600.2607169503756
1.9801980198019802,589.1580285568049
1.9951995199519952,578.7071535549422
2.01020102010201,568.7860715252194
2.025202520252025,559.0242127672002
2.04020402040204,549.3946033734308
2.055205520552055,539.8966090107164
2.07020702070207,530.5295953458626
2.085208520852085,521.2929280456747
2.1002100210021,512.1859727769579
2.115211521152115,503.20809520651767
2.13021302130213,494.35866100115936
2.145214521452145,485.63703582768835
2.16021602160216,477.04258535290995
2.175217521752175,468.5746752436295
2.19021902190219,460.23267116665227
2.205220522052205,452.0159387887838
2.22022202220222,443.92384377682924
2.235223522352235,435.95575179759413
2.25022502250225,428.11102851788365
2.265226522652265,420.38903960450335
2.28022802280228,412.7891507242584
2.295229522952295,405.3107275439541
2.31023102310231,397.95313573039596
2.325232523252325,390.7157409503893
2.34023402340234,383.59790887073945
2.355235523552355,376.59900515825177
2.37023702370237,369.7183954797315
2.385238523852385,362.9554455019841
2.4002400240024,356.309520891815
2.415241524152415,349.7799873160294
2.43024302430243,343.36621044143266
2.4452445244524452,337.0675559348302
2.4602460246024602,330.88338946302736
