energy_keV,mass_atten_coeff_cm2_g
0.0,10915.199999999999
0.0750375187593797,10915.199999999999
0.1500750375187594,10915.199999999999
0.2251125562781391,10915.199999999999
0.3001500750375188,10915.199999999999
0.3751875937968985,10915.199999999999
0.4502251125562782,10915.199999999999
0.5252626313156579,10915.199999999999
0.6003001500750376,10915.199999999999
0.6753376688344173,10915.199999999999
0.750375187593797,10915.199999999999
0.8254127063531767,10915.199999999999
0.9004502251125563,10915.199999999999
0.975487743871936,10915.199999999999
1.0505252626313157,8153.503531616256
1.1255627813906954,8047.141863209691
1.2006003001500751,7423.791327269149
1.2756378189094548,6499.758476720763
1.3506753376688345,5474.167618182687
1.4257128564282142,4546.143058273088
1.500750375187594,3914.786304338272
1.5757878939469736,3512.971653156325
1.6508254127063533,3150.3186703803085
1.725862931465733,2827.482676105524
1.8009004502251127,2545.118990427274
1.8759379689844924,2303.8829334408592
1.950975487743872,2104.4298252415806
2.026013006503252,1945.3952810333783
2.1010505252626315,1802.7563485150679
2.176088044022011,1669.1971416653287
2.251125562781391,1544.5142191800526
2.326163081540771,1428.5041397551333
2.4012006003001503,1320.9634620864651
2.4762381190595297,1221.68874486994
2.5512756378189096,1130.4765468014502
2.6263131565782896,1047.1234265768899
2.701350675337669,971.4259428921522
2.7763881940970485,903.1806544431298
2.8514257128564284,842.1841199257151
2.9264632316158083,788.2328980358021
3.001500750375188,741.1228146807082
3.0765382691345673,698.7551625035367
3.151575787893947,659.208338452923
3.226613306653327,622.3280284843969
3.3016508254127066,587.9599185534879
3.376688344172086,555.9496946157253
3.451725862931466,526.1430426266385
3.526763381690846,498.38564854175706
3.6018009004502254,472.5231983166107
3.676838419209605,448.4013779067286
3.7518759379689848,425.86587326764015
3.8269134567283647,404.7623703548751
3.901950975487744,384.93655512396293
3.9769884942471236,366.23411353043286
4.052026013006504,348.00753484378527
4.1270635317658835,329.2050854339325
4.202101050525263,310.7393746143985
4.277138569284642,293.6380245276128
4.352176088044022,278.9286573160051
4.427213606803402,267.6388951220047
4.502251125562782,260.7963600880415
4.577288644322161,753.499094232665
4.652326163081542,730.6254338322137
4.727363681840921,703.2973243829792
4.8024012006003005,672.7214026403324
4.87743871935968,891.6414862375591
4.9524762381190595,863.6558233449122
5.02751375687844,831.0842021629815
5.102551275637819,791.6610242526125
5.177588794397199,766.9829862840652
5.252626313156579,879.9970009659546
5.327663831915959,867.3255718974877
5.402701350675338,847.2279996431442
5.4777388694347176,821.350238554004
5.552776388194097,791.3382429811472
5.627813906953477,758.8379672756535
5.702851425712857,725.4953657886034
5.777888944472236,692.9563928710769
5.852926463231617,662.8670028741535
5.927963981990996,636.8731501489139
6.003001500750376,616.6151912879658
6.078039019509755,599.6755573201655
6.153076538269135,583.0850062060117
6.228114057028515,566.8461941978978
6.303151575787894,550.9617775482182
6.378189094547274,535.434412509366
6.453226613306654,520.2667553337349
6.528264132066034,505.461462273719
6.603301650825413,491.0211895817118
6.678339169584793,476.94859351010683
6.753376688344172,463.246330311298
6.8284142071035525,449.9170562376787
6.903451725862932,436.9634275416429
6.9784892446223115,424.38810047558434
7.053526763381692,412.1937312918964
7.128564282141071,400.38297624297314
7.203601800900451,388.958491581208
7.27863931965983,377.9229335589949
7.35367683841921,367.2789584287272
7.42871435717859,357.02922244279875
7.5037518759379696,347.1763818536034
7.578789394697349,337.72309291353474
7.653826913456729,328.6720118749862
7.728864432216109,320.025794990352
7.803901950975488,311.7870985120254
7.878939469734868,303.95857869240024
7.953976988494247,296.5428917838702
8.029014507253628,289.52231649855446
8.104052026013008,282.6981567000348
8.179089544772387,276.02059294901164
8.254127063531767,269.49099617890175
8.329164582291146,263.11073732312275
8.404202101050526,256.88118731509155
8.479239619809906,250.8037170882253
8.554277138569285,244.8796975759415
8.629314657328665,239.1104997116569
8.704352176088044,233.49749442878908
8.779389694847424,228.04205266075488
8.854427213606805,222.74554534097163
8.929464732366183,217.60934340285667
9.004502251125563,212.63481777982685
9.079539769884944,207.82333940529952
9.154577288644322,203.17627921269195
9.229614807403703,198.69500813542118
9.304652326163083,194.38089710690443
9.379689844922462,190.23531706055897
9.454727363681842,186.25963892980178
9.52976488244122,182.45523364805027
9.604802401200601,178.82347214872144
9.679839919959981,175.3657253652325
9.75487743871936,172.0833642310007
9.82991495747874,168.97775967944318
9.904952476238119,166.05028264397717
9.9799899949975,163.30230405801976
10.05502751375688,160.69506744262188
10.130065032516258,158.12540127651175
10.205102551275639,155.58790655497856
10.280140070035019,153.08247282019667
10.355177588794398,150.60898961434043
10.430215107553778,148.16734647958413
10.505252626313158,145.75743295810204
10.580290145072537,143.37913859206864
10.655327663831917,141.03235292365807
10.730365182591296,138.71696549504475
10.805402701350676,136.4328658484029
10.880440220110057,134.17994352590694
10.955477738869435,131.95808806973125
11.030515257628815,129.7671890220499
11.105552776388194,127.60713592503751
11.180590295147574,125.47781832086817
11.255627813906955,123.37912575171626
11.330665332666333,121.31094775975617
11.405702851425714,119.27317388716214
11.480740370185094,117.26569367610851
11.555777888944473,115.28839666876966
11.630815407703853,113.3411724073198
11.705852926463233,111.4239104339333
11.780890445222612,109.53650029078455
11.855927963981992,107.67883152004774
11.930965482741371,105.85079366389728
12.006003001500751,104.05227626450744
12.081040520260132,102.28316886405256
12.15607803901951,100.54336100470698
12.23111555777889,98.83274222864496
12.30615307653827,97.1512020780409
12.38119059529765,95.49863009506902
12.45622811405703,93.8749158219037
12.531265632816408,92.2799488007193
12.606303151575789,90.71361857369003
12.68134067033517,89.17581468299028
12.756378189094548,87.6664266707944
